age;job;marital;education;default;housing;loan;duration;campaign;pdays;previous;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y
32;admin.;single;high.school;no;no;no;611;2;999;0;1.1;93.994;-36.4;4.857;5191;0
49;housemaid;single;high.school;unknown;yes;yes;110;2;999;0;1.1;93.994;-36.4;4.857;5191;0
50;blue-collar;married;basic.9y;unknown;no;no;463;1;999;0;1.1;93.994;-36.4;4.857;5191;0
34;services;married;high.school;no;no;no;962;1;999;0;1.1;93.994;-36.4;4.857;5191;0
55;blue-collar;married;basic.4y;unknown;no;no;102;2;999;0;1.1;93.994;-36.4;4.857;5191;0
47;technician;single;basic.9y;no;no;no;10;4;999;0;1.1;93.994;-36.4;4.857;5191;0
51;retired;married;professional.course;no;no;no;118;3;999;0;1.1;93.994;-36.4;4.857;5191;0
47;blue-collar;married;basic.6y;no;no;no;92;2;999;0;1.1;93.994;-36.4;4.857;5191;0
56;technician;married;basic.4y;no;yes;no;143;3;999;0;1.1;93.994;-36.4;4.857;5191;0
53;admin.;married;basic.9y;no;no;no;189;3;999;0;1.1;93.994;-36.4;4.857;5191;0
36;blue-collar;married;basic.9y;no;yes;no;75;2;999;0;1.1;93.994;-36.4;4.857;5191;0
42;blue-collar;divorced;basic.9y;no;yes;no;189;2;999;0;1.1;93.994;-36.4;4.857;5191;0
44;blue-collar;divorced;basic.6y;no;no;no;55;2;999;0;1.1;93.994;-36.4;4.857;5191;0
39;housemaid;married;basic.9y;no;yes;no;935;3;999;0;1.1;93.994;-36.4;4.857;5191;1
37;admin.;single;high.school;no;yes;yes;56;2;999;0;1.1;93.994;-36.4;4.857;5191;0
60;blue-collar;married;unknown;unknown;yes;no;5;2;999;0;1.1;93.994;-36.4;4.857;5191;0
36;services;married;high.school;no;no;no;225;2;999;0;1.1;93.994;-36.4;4.857;5191;0
42;management;divorced;university.degree;no;yes;no;125;2;999;0;1.1;93.994;-36.4;4.857;5191;0
31;admin.;married;high.school;no;yes;yes;286;2;999;0;1.1;93.994;-36.4;4.857;5191;0
53;technician;divorced;professional.course;unknown;no;yes;206;2;999;0;1.1;93.994;-36.4;4.857;5191;0
45;blue-collar;married;basic.4y;no;yes;no;164;2;999;0;1.1;93.994;-36.4;4.857;5191;0
37;technician;single;professional.course;no;yes;no;98;2;999;0;1.1;93.994;-36.4;4.857;5191;0
47;self-employed;married;professional.course;no;no;no;446;2;999;0;1.1;93.994;-36.4;4.857;5191;0
49;blue-collar;divorced;high.school;no;no;yes;742;2;999;0;1.1;93.994;-36.4;4.857;5191;0
36;admin.;married;university.degree;no;yes;no;120;2;999;0;1.1;93.994;-36.4;4.857;5191;0
35;services;divorced;high.school;no;no;no;122;3;999;0;1.1;93.994;-36.4;4.857;5191;0
38;unknown;married;unknown;unknown;no;no;362;4;999;0;1.1;93.994;-36.4;4.857;5191;0
38;services;single;high.school;unknown;no;no;357;2;999;0;1.1;93.994;-36.4;4.857;5191;0
50;blue-collar;divorced;high.school;unknown;no;yes;200;2;999;0;1.1;93.994;-36.4;4.857;5191;0
59;retired;married;professional.course;unknown;no;no;107;2;999;0;1.1;93.994;-36.4;4.857;5191;0
43;unknown;married;unknown;no;yes;no;267;2;999;0;1.1;93.994;-36.4;4.857;5191;0
42;admin.;married;high.school;no;yes;no;248;2;999;0;1.1;93.994;-36.4;4.857;5191;0
40;admin.;married;basic.6y;unknown;yes;no;215;2;999;0;1.1;93.994;-36.4;4.857;5191;0
46;blue-collar;married;unknown;unknown;no;no;209;2;999;0;1.1;93.994;-36.4;4.857;5191;0
57;housemaid;divorced;basic.4y;no;yes;yes;205;2;999;0;1.1;93.994;-36.4;4.857;5191;0
42;admin.;married;university.degree;no;yes;no;261;3;999;0;1.1;93.994;-36.4;4.857;5191;0
41;blue-collar;married;basic.4y;no;yes;no;83;2;999;0;1.1;93.994;-36.4;4.857;5191;0
54;management;divorced;university.degree;no;yes;no;106;3;999;0;1.1;93.994;-36.4;4.857;5191;0
27;admin.;single;university.degree;no;no;no;106;2;999;0;1.1;93.994;-36.4;4.857;5191;0
36;admin.;married;high.school;no;no;no;108;2;999;0;1.1;93.994;-36.4;4.857;5191;0
58;blue-collar;married;professional.course;unknown;yes;no;214;2;999;0;1.1;93.994;-36.4;4.857;5191;0
40;management;married;university.degree;unknown;yes;no;358;2;999;0;1.1;93.994;-36.4;4.857;5191;0
34;admin.;single;basic.9y;unknown;no;no;453;2;999;0;1.1;93.994;-36.4;4.857;5191;0
33;admin.;divorced;high.school;no;no;no;364;2;999;0;1.1;93.994;-36.4;4.857;5191;0
56;retired;married;basic.6y;no;no;no;136;2;999;0;1.1;93.994;-36.4;4.857;5191;0
42;blue-collar;married;basic.9y;no;no;no;173;2;999;0;1.1;93.994;-36.4;4.857;5191;0
43;services;married;high.school;no;yes;no;241;2;999;0;1.1;93.994;-36.4;4.857;5191;0
54;management;single;basic.9y;no;yes;no;224;3;999;0;1.1;93.994;-36.4;4.857;5191;0
53;admin.;single;basic.6y;no;yes;yes;148;2;999;0;1.1;93.994;-36.4;4.857;5191;0
42;technician;single;unknown;no;no;no;230;2;999;0;1.1;93.994;-36.4;4.857;5191;0
40;services;married;basic.6y;unknown;no;no;199;3;999;0;1.1;93.994;-36.4;4.857;5191;0
54;technician;married;professional.course;no;yes;yes;196;2;999;0;1.1;93.994;-36.4;4.857;5191;0
40;housemaid;single;professional.course;no;no;no;111;4;999;0;1.1;93.994;-36.4;4.857;5191;0
26;admin.;single;university.degree;no;yes;no;231;3;999;0;1.1;93.994;-36.4;4.857;5191;0
33;admin.;married;high.school;no;no;no;316;3;999;0;1.1;93.994;-36.4;4.857;5191;0
35;blue-collar;married;basic.9y;unknown;no;no;240;2;999;0;1.1;93.994;-36.4;4.857;5191;0
36;admin.;married;high.school;no;no;no;669;3;999;0;1.1;93.994;-36.4;4.857;5191;0
29;services;single;high.school;no;yes;no;425;2;999;0;1.1;93.994;-36.4;4.857;5191;0
36;blue-collar;married;basic.9y;no;yes;no;121;2;999;0;1.1;93.994;-36.4;4.857;5191;0
35;management;married;high.school;no;yes;no;174;5;999;0;1.1;93.994;-36.4;4.857;5191;0
50;self-employed;single;university.degree;no;no;yes;88;5;999;0;1.1;93.994;-36.4;4.857;5191;0
46;services;married;high.school;unknown;yes;no;313;3;999;0;1.1;93.994;-36.4;4.857;5191;0
49;entrepreneur;married;high.school;no;yes;no;135;4;999;0;1.1;93.994;-36.4;4.857;5191;0
42;technician;single;professional.course;unknown;yes;no;152;2;999;0;1.1;93.994;-36.4;4.857;5191;0
36;blue-collar;single;high.school;no;yes;yes;402;3;999;0;1.1;93.994;-36.4;4.857;5191;0
55;blue-collar;married;basic.9y;unknown;yes;no;221;2;999;0;1.1;93.994;-36.4;4.857;5191;0
41;management;married;university.degree;unknown;no;no;213;2;999;0;1.1;93.994;-36.4;4.857;5191;0
57;management;married;professional.course;unknown;yes;no;144;3;999;0;1.1;93.994;-36.4;4.857;5191;0
32;services;single;high.school;no;yes;no;158;3;999;0;1.1;93.994;-36.4;4.857;5191;0
49;admin.;married;basic.9y;no;no;no;220;3;999;0;1.1;93.994;-36.4;4.857;5191;0
57;unknown;married;unknown;unknown;yes;no;325;2;999;0;1.1;93.994;-36.4;4.857;5191;0
58;blue-collar;divorced;basic.4y;no;yes;no;254;2;999;0;1.1;93.994;-36.4;4.857;5191;0
52;technician;married;high.school;no;yes;no;503;2;999;0;1.1;93.994;-36.4;4.857;5191;0
50;services;divorced;professional.course;no;no;no;680;2;999;0;1.1;93.994;-36.4;4.857;5191;0
41;blue-collar;single;basic.9y;unknown;yes;no;421;4;999;0;1.1;93.994;-36.4;4.857;5191;0
33;entrepreneur;married;university.degree;no;yes;no;130;3;999;0;1.1;93.994;-36.4;4.857;5191;0
57;blue-collar;married;basic.4y;no;no;no;164;2;999;0;1.1;93.994;-36.4;4.857;5191;0
48;blue-collar;married;basic.6y;unknown;no;no;174;3;999;0;1.1;93.994;-36.4;4.857;5191;0
55;technician;married;professional.course;no;no;no;113;2;999;0;1.1;93.994;-36.4;4.857;5191;0
38;management;married;university.degree;no;no;no;195;2;999;0;1.1;93.994;-36.4;4.857;5191;0
38;services;married;high.school;no;yes;no;347;3;999;0;1.1;93.994;-36.4;4.857;5191;0
53;admin.;married;university.degree;no;yes;no;208;2;999;0;1.1;93.994;-36.4;4.857;5191;0
43;unemployed;single;university.degree;no;no;no;404;4;999;0;1.1;93.994;-36.4;4.857;5191;0
36;blue-collar;single;high.school;no;no;no;396;2;999;0;1.1;93.994;-36.4;4.857;5191;0
32;blue-collar;married;basic.9y;no;no;no;98;2;999;0;1.1;93.994;-36.4;4.857;5191;0
33;services;married;basic.4y;no;no;no;229;3;999;0;1.1;93.994;-36.4;4.857;5191;0
58;entrepreneur;married;basic.4y;no;yes;no;350;2;999;0;1.1;93.994;-36.4;4.857;5191;0
40;unemployed;divorced;high.school;unknown;no;no;88;3;999;0;1.1;93.994;-36.4;4.857;5191;0
57;management;married;university.degree;no;yes;no;379;2;999;0;1.1;93.994;-36.4;4.857;5191;0
45;technician;married;high.school;no;yes;no;168;3;999;0;1.1;93.994;-36.4;4.857;5191;0
42;blue-collar;married;basic.4y;unknown;yes;no;190;3;999;0;1.1;93.994;-36.4;4.857;5191;0
46;admin.;married;university.degree;no;yes;no;158;1;999;0;1.1;93.994;-36.4;4.857;5191;0
36;technician;married;university.degree;no;no;no;210;1;999;0;1.1;93.994;-36.4;4.857;5191;0
41;self-employed;married;high.school;no;yes;no;102;1;999;0;1.1;93.994;-36.4;4.857;5191;0
57;admin.;divorced;basic.9y;no;no;no;306;1;999;0;1.1;93.994;-36.4;4.857;5191;0
49;blue-collar;married;basic.9y;unknown;yes;no;64;1;999;0;1.1;93.994;-36.4;4.857;5191;0
56;management;divorced;high.school;no;no;no;218;1;999;0;1.1;93.994;-36.4;4.857;5191;0
37;blue-collar;married;basic.9y;no;no;no;77;1;999;0;1.1;93.994;-36.4;4.857;5191;0
37;blue-collar;married;basic.9y;no;no;yes;54;1;999;0;1.1;93.994;-36.4;4.857;5191;0
46;admin.;single;high.school;no;yes;no;344;1;999;0;1.1;93.994;-36.4;4.857;5191;0
22;blue-collar;single;basic.9y;no;yes;no;195;1;999;0;1.1;93.994;-36.4;4.857;5191;0
43;services;married;high.school;no;no;no;202;1;999;0;1.1;93.994;-36.4;4.857;5191;0
49;blue-collar;married;unknown;no;no;no;286;1;999;0;1.1;93.994;-36.4;4.857;5191;0
41;technician;married;basic.6y;no;yes;no;278;1;999;0;1.1;93.994;-36.4;4.857;5191;0
38;admin.;single;university.degree;no;no;no;189;1;999;0;1.1;93.994;-36.4;4.857;5191;0
33;admin.;married;basic.9y;no;no;no;83;1;999;0;1.1;93.994;-36.4;4.857;5191;0
49;admin.;married;university.degree;no;yes;yes;18;1;999;0;1.1;93.994;-36.4;4.857;5191;0
30;blue-collar;single;unknown;no;no;no;184;2;999;0;1.1;93.994;-36.4;4.857;5191;0
33;admin.;married;basic.9y;no;yes;no;235;1;999;0;1.1;93.994;-36.4;4.857;5191;0
34;management;single;university.degree;no;no;no;290;1;999;0;1.1;93.994;-36.4;4.857;5191;0
30;student;single;unknown;unknown;no;no;133;1;999;0;1.1;93.994;-36.4;4.857;5191;0
59;management;married;basic.4y;unknown;yes;yes;318;1;999;0;1.1;93.994;-36.4;4.857;5191;0
59;management;married;basic.4y;unknown;unknown;unknown;437;1;999;0;1.1;93.994;-36.4;4.857;5191;0
41;self-employed;married;university.degree;no;no;no;402;1;999;0;1.1;93.994;-36.4;4.857;5191;0
48;housemaid;married;basic.6y;unknown;yes;yes;501;4;999;0;1.1;93.994;-36.4;4.857;5191;0
28;unknown;single;unknown;unknown;yes;yes;1201;1;999;0;1.1;93.994;-36.4;4.857;5191;1
44;services;married;high.school;no;yes;no;1030;1;999;0;1.1;93.994;-36.4;4.857;5191;1
59;retired;unknown;university.degree;unknown;no;no;253;1;999;0;1.1;93.994;-36.4;4.857;5191;0
50;management;married;high.school;unknown;no;no;149;1;999;0;1.1;93.994;-36.4;4.857;5191;0
35;admin.;married;university.degree;no;no;no;144;1;999;0;1.1;93.994;-36.4;4.857;5191;0
42;admin.;married;high.school;no;no;no;69;1;999;0;1.1;93.994;-36.4;4.857;5191;0
45;admin.;married;basic.9y;no;no;no;243;1;999;0;1.1;93.994;-36.4;4.857;5191;0
36;technician;married;professional.course;no;no;no;769;2;999;0;1.1;93.994;-36.4;4.857;5191;0
56;services;married;high.school;unknown;no;no;135;3;999;0;1.1;93.994;-36.4;4.857;5191;0
29;blue-collar;divorced;basic.4y;no;no;no;231;1;999;0;1.1;93.994;-36.4;4.857;5191;0
41;self-employed;married;university.degree;no;yes;yes;442;2;999;0;1.1;93.994;-36.4;4.857;5191;0
42;blue-collar;married;basic.9y;unknown;no;no;199;1;999;0;1.1;93.994;-36.4;4.857;5191;0
52;services;single;high.school;no;no;no;455;1;999;0;1.1;93.994;-36.4;4.857;5191;0
48;services;married;high.school;unknown;unknown;unknown;152;1;999;0;1.1;93.994;-36.4;4.857;5191;0
31;blue-collar;married;high.school;unknown;yes;no;124;1;999;0;1.1;93.994;-36.4;4.857;5191;0
43;unemployed;married;university.degree;unknown;yes;no;424;1;999;0;1.1;93.994;-36.4;4.857;5191;0
36;blue-collar;married;basic.4y;unknown;no;no;43;1;999;0;1.1;93.994;-36.4;4.857;5191;0
42;entrepreneur;married;university.degree;no;yes;no;154;1;999;0;1.1;93.994;-36.4;4.857;5191;0
52;services;divorced;basic.6y;no;no;no;393;1;999;0;1.1;93.994;-36.4;4.857;5191;0
39;admin.;married;high.school;no;yes;no;203;2;999;0;1.1;93.994;-36.4;4.857;5191;0
36;services;married;high.school;no;no;yes;140;2;999;0;1.1;93.994;-36.4;4.857;5191;0
42;blue-collar;married;basic.9y;unknown;yes;no;326;1;999;0;1.1;93.994;-36.4;4.857;5191;0
41;admin.;married;high.school;no;no;no;483;1;999;0;1.1;93.994;-36.4;4.857;5191;0
55;technician;married;basic.4y;no;no;yes;259;1;999;0;1.1;93.994;-36.4;4.857;5191;0
30;blue-collar;married;basic.9y;no;no;no;227;1;999;0;1.1;93.994;-36.4;4.857;5191;0
57;retired;unknown;basic.4y;no;no;no;673;1;999;0;1.1;93.994;-36.4;4.857;5191;0
45;entrepreneur;married;basic.4y;unknown;yes;no;576;1;999;0;1.1;93.994;-36.4;4.857;5191;0
51;blue-collar;married;basic.4y;unknown;yes;yes;180;2;999;0;1.1;93.994;-36.4;4.857;5191;0
39;self-employed;single;basic.9y;unknown;yes;yes;90;1;999;0;1.1;93.994;-36.4;4.857;5191;0
47;admin.;married;high.school;unknown;no;no;505;1;999;0;1.1;93.994;-36.4;4.857;5191;0
27;services;married;high.school;no;yes;no;245;1;999;0;1.1;93.994;-36.4;4.857;5191;0
34;technician;single;university.degree;no;yes;no;186;1;999;0;1.1;93.994;-36.4;4.857;5191;0
57;blue-collar;married;basic.4y;unknown;yes;no;208;1;999;0;1.1;93.994;-36.4;4.857;5191;0
43;entrepreneur;married;basic.4y;no;no;no;623;1;999;0;1.1;93.994;-36.4;4.857;5191;0
49;blue-collar;married;basic.4y;unknown;no;no;180;1;999;0;1.1;93.994;-36.4;4.857;5191;0
39;management;married;university.degree;unknown;no;no;496;3;999;0;1.1;93.994;-36.4;4.857;5191;0
38;blue-collar;married;basic.4y;unknown;yes;no;118;1;999;0;1.1;93.994;-36.4;4.857;5191;0
49;blue-collar;married;basic.9y;no;no;no;102;2;999;0;1.1;93.994;-36.4;4.857;5191;0
58;management;married;basic.6y;no;no;no;342;1;999;0;1.1;93.994;-36.4;4.857;5191;0
43;technician;married;professional.course;no;yes;no;225;1;999;0;1.1;93.994;-36.4;4.857;5191;0
50;unknown;married;unknown;unknown;yes;no;185;3;999;0;1.1;93.994;-36.4;4.857;5191;0
31;services;married;high.school;unknown;no;no;276;1;999;0;1.1;93.994;-36.4;4.857;5191;0
43;self-employed;divorced;university.degree;no;no;no;87;1;999;0;1.1;93.994;-36.4;4.857;5191;0
43;self-employed;married;basic.9y;unknown;no;no;744;1;999;0;1.1;93.994;-36.4;4.857;5191;0
30;self-employed;single;university.degree;no;yes;no;262;1;999;0;1.1;93.994;-36.4;4.857;5191;0
27;services;single;professional.course;no;yes;yes;271;1;999;0;1.1;93.994;-36.4;4.857;5191;0
51;services;married;unknown;unknown;no;no;141;1;999;0;1.1;93.994;-36.4;4.857;5191;0
37;technician;married;professional.course;no;yes;no;198;2;999;0;1.1;93.994;-36.4;4.857;5191;0
46;housemaid;married;basic.9y;no;yes;no;150;1;999;0;1.1;93.994;-36.4;4.857;5191;0
35;blue-collar;married;professional.course;no;no;no;241;1;999;0;1.1;93.994;-36.4;4.857;5191;0
47;admin.;divorced;university.degree;no;no;no;196;1;999;0;1.1;93.994;-36.4;4.857;5191;0
46;management;married;unknown;no;yes;no;149;1;999;0;1.1;93.994;-36.4;4.857;5191;0
40;technician;married;professional.course;unknown;no;yes;264;1;999;0;1.1;93.994;-36.4;4.857;5191;0
26;housemaid;married;university.degree;no;no;no;246;1;999;0;1.1;93.994;-36.4;4.857;5191;0
32;blue-collar;divorced;basic.9y;unknown;no;no;309;2;999;0;1.1;93.994;-36.4;4.857;5191;0
45;management;married;university.degree;no;yes;no;140;1;999;0;1.1;93.994;-36.4;4.857;5191;0
34;admin.;married;basic.9y;no;no;no;175;1;999;0;1.1;93.994;-36.4;4.857;5191;0
47;blue-collar;married;unknown;unknown;no;no;136;1;999;0;1.1;93.994;-36.4;4.857;5191;0
42;technician;married;professional.course;no;no;no;1623;1;999;0;1.1;93.994;-36.4;4.857;5191;1
57;technician;married;basic.4y;unknown;no;yes;50;1;999;0;1.1;93.994;-36.4;4.857;5191;0
57;technician;married;basic.4y;unknown;no;no;101;1;999;0;1.1;93.994;-36.4;4.857;5191;0
38;blue-collar;married;basic.4y;no;no;yes;144;1;999;0;1.1;93.994;-36.4;4.857;5191;0
57;technician;married;basic.4y;unknown;no;no;238;1;999;0;1.1;93.994;-36.4;4.857;5191;0
28;student;single;basic.9y;unknown;yes;no;354;1;999;0;1.1;93.994;-36.4;4.857;5191;0
60;management;married;university.degree;no;no;no;451;2;999;0;1.1;93.994;-36.4;4.857;5191;0
48;admin.;married;university.degree;no;yes;no;159;1;999;0;1.1;93.994;-36.4;4.857;5191;0
47;technician;married;professional.course;no;yes;no;170;1;999;0;1.1;93.994;-36.4;4.857;5191;0
40;admin.;married;high.school;no;no;no;243;1;999;0;1.1;93.994;-36.4;4.857;5191;0
51;management;married;professional.course;unknown;yes;no;141;2;999;0;1.1;93.994;-36.4;4.857;5191;0
48;unemployed;single;basic.4y;no;yes;no;112;1;999;0;1.1;93.994;-36.4;4.857;5191;0
54;housemaid;married;basic.4y;no;no;no;262;2;999;0;1.1;93.994;-36.4;4.857;5191;0
40;blue-collar;married;basic.6y;no;no;yes;53;1;999;0;1.1;93.994;-36.4;4.857;5191;0
44;admin.;single;basic.9y;unknown;no;no;134;1;999;0;1.1;93.994;-36.4;4.857;5191;0
42;technician;divorced;high.school;no;no;no;204;4;999;0;1.1;93.994;-36.4;4.857;5191;0
52;self-employed;married;university.degree;no;yes;no;678;1;999;0;1.1;93.994;-36.4;4.857;5191;0
31;blue-collar;single;basic.9y;no;yes;no;182;1;999;0;1.1;93.994;-36.4;4.857;5191;0
32;services;married;high.school;no;no;no;162;1;999;0;1.1;93.994;-36.4;4.857;5191;0
44;admin.;married;high.school;no;yes;yes;177;1;999;0;1.1;93.994;-36.4;4.857;5191;0
39;management;married;basic.6y;unknown;no;no;27;1;999;0;1.1;93.994;-36.4;4.857;5191;0
57;management;married;professional.course;unknown;yes;no;699;3;999;0;1.1;93.994;-36.4;4.857;5191;0
52;admin.;married;basic.4y;no;yes;no;358;1;999;0;1.1;93.994;-36.4;4.857;5191;0
42;management;married;university.degree;no;no;no;1677;1;999;0;1.1;93.994;-36.4;4.857;5191;1
42;technician;single;professional.course;unknown;unknown;unknown;529;1;999;0;1.1;93.994;-36.4;4.857;5191;0
43;management;married;professional.course;no;yes;no;310;1;999;0;1.1;93.994;-36.4;4.857;5191;0
31;admin.;divorced;high.school;no;no;no;47;1;999;0;1.1;93.994;-36.4;4.857;5191;0
29;admin.;married;university.degree;unknown;yes;no;379;1;999;0;1.1;93.994;-36.4;4.857;5191;0
57;blue-collar;divorced;basic.4y;no;no;no;30;2;999;0;1.1;93.994;-36.4;4.857;5191;0
44;blue-collar;married;basic.9y;unknown;no;no;472;1;999;0;1.1;93.994;-36.4;4.857;5191;0
59;unknown;married;unknown;unknown;no;no;113;1;999;0;1.1;93.994;-36.4;4.857;5191;0
39;blue-collar;married;basic.4y;unknown;no;no;114;1;999;0;1.1;93.994;-36.4;4.857;5191;0
57;retired;married;university.degree;no;no;no;116;1;999;0;1.1;93.994;-36.4;4.857;5191;0
41;management;married;unknown;unknown;no;no;448;1;999;0;1.1;93.994;-36.4;4.857;5191;0
37;technician;single;high.school;unknown;no;yes;264;1;999;0;1.1;93.994;-36.4;4.857;5191;0
38;services;married;high.school;no;yes;no;169;1;999;0;1.1;93.994;-36.4;4.857;5191;0
42;retired;married;basic.4y;no;no;no;145;1;999;0;1.1;93.994;-36.4;4.857;5191;0
49;unknown;married;unknown;unknown;yes;no;288;1;999;0;1.1;93.994;-36.4;4.857;5191;0
54;management;married;basic.6y;unknown;yes;yes;381;1;999;0;1.1;93.994;-36.4;4.857;5191;0
36;admin.;married;university.degree;no;unknown;unknown;176;2;999;0;1.1;93.994;-36.4;4.857;5191;0
32;admin.;single;university.degree;unknown;no;no;215;1;999;0;1.1;93.994;-36.4;4.857;5191;0
35;technician;married;professional.course;no;yes;no;278;1;999;0;1.1;93.994;-36.4;4.857;5191;0
45;housemaid;married;professional.course;unknown;no;no;188;2;999;0;1.1;93.994;-36.4;4.857;5191;0
56;technician;married;unknown;no;yes;no;174;2;999;0;1.1;93.994;-36.4;4.857;5191;0
34;technician;married;university.degree;no;yes;no;226;2;999;0;1.1;93.994;-36.4;4.857;5191;0
41;unemployed;married;basic.9y;unknown;no;no;111;2;999;0;1.1;93.994;-36.4;4.857;5191;0
41;services;married;basic.9y;no;no;no;157;2;999;0;1.1;93.994;-36.4;4.857;5191;0
36;blue-collar;married;basic.9y;unknown;no;no;46;1;999;0;1.1;93.994;-36.4;4.857;5191;0
32;admin.;single;university.degree;unknown;unknown;unknown;49;1;999;0;1.1;93.994;-36.4;4.857;5191;0
31;services;married;high.school;unknown;unknown;unknown;374;1;999;0;1.1;93.994;-36.4;4.857;5191;0
38;technician;married;professional.course;no;yes;no;349;1;999;0;1.1;93.994;-36.4;4.857;5191;0
35;admin.;divorced;university.degree;unknown;yes;no;325;1;999;0;1.1;93.994;-36.4;4.857;5191;0
53;admin.;married;professional.course;no;yes;no;233;2;999;0;1.1;93.994;-36.4;4.857;5191;0
51;admin.;married;basic.6y;unknown;yes;no;531;1;999;0;1.1;93.994;-36.4;4.857;5191;0
56;entrepreneur;married;university.degree;unknown;no;no;153;1;999;0;1.1;93.994;-36.4;4.857;5191;0
33;admin.;married;basic.9y;no;unknown;unknown;80;1;999;0;1.1;93.994;-36.4;4.857;5191;0
33;admin.;married;basic.9y;no;no;no;198;1;999;0;1.1;93.994;-36.4;4.857;5191;0
51;services;divorced;high.school;unknown;yes;no;568;1;999;0;1.1;93.994;-36.4;4.857;5191;0
39;services;married;high.school;unknown;yes;no;918;1;999;0;1.1;93.994;-36.4;4.857;5191;1
45;entrepreneur;married;university.degree;no;no;no;82;1;999;0;1.1;93.994;-36.4;4.857;5191;0
40;technician;single;university.degree;no;no;no;198;3;999;0;1.1;93.994;-36.4;4.857;5191;0
60;unknown;single;unknown;unknown;yes;no;211;1;999;0;1.1;93.994;-36.4;4.857;5191;0
33;technician;married;university.degree;no;yes;no;120;1;999;0;1.1;93.994;-36.4;4.857;5191;0
47;blue-collar;married;high.school;unknown;yes;no;269;1;999;0;1.1;93.994;-36.4;4.857;5191;0
48;blue-collar;married;basic.4y;no;no;no;128;1;999;0;1.1;93.994;-36.4;4.857;5191;0
43;entrepreneur;married;high.school;no;no;no;166;2;999;0;1.1;93.994;-36.4;4.857;5191;0
37;management;married;university.degree;no;yes;no;211;1;999;0;1.1;93.994;-36.4;4.857;5191;0
50;services;married;basic.9y;no;yes;yes;369;1;999;0;1.1;93.994;-36.4;4.857;5191;0
59;entrepreneur;married;high.school;no;yes;no;91;1;999;0;1.1;93.994;-36.4;4.857;5191;0
32;technician;married;unknown;unknown;yes;no;267;2;999;0;1.1;93.994;-36.4;4.857;5191;0
